objectid,parentid,title,former_name,architect,architect_url,restoration_architect,building_type,architecture_firm,architecture_firm_url,building_materials,date,date_began,date_completed,date_alteration,date_restoration,date_demolished,description,address,location,latitude,longitude,alteration_architect,note,sources,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text
in076_02,in076,Reproduction of original 1942 Canadian Car & Foundry site plan; courtesy of Kruger Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/cancar&found.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found.jpg,
in076_03,in076,Reproduction of original 1905 Canada Car Co. Ltd. blueprint showing elevation (looking south) of power house; courtesy of Kruger Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/cancar&found2.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found2.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found2.jpg,
in076_04,in076,Reproduction of original 1905 Canada Car Co. Ltd. blueprint showing side elevation (looking east) of power house; courtesy of Kruger Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/cancar&found3.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found3.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found3.jpg,
in077,,Les Industries Montex Ltee.,,,,,,,,,1944,,c.1944,,,,,5820 place Turcot,place Turcot,45.46142522,-73.60741078,,,,IN077,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/montex01.jpg,https://digital.library.mcgill.ca/industrial/images/montex01.jpg,https://digital.library.mcgill.ca/industrial/images/montex01.jpg,
in077_01,in077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/montex01.jpg,https://digital.library.mcgill.ca/industrial/images/montex01.jpg,https://digital.library.mcgill.ca/industrial/images/montex01.jpg,
in077_02,in077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/montex02.jpg,https://digital.library.mcgill.ca/industrial/images/montex02.jpg,https://digital.library.mcgill.ca/industrial/images/montex02.jpg,
in078,,Canadian Car and Foundry,"Canadian Car and Foundry, Canada Car Co. Ltd.",,,,pattern shop,,,,1928,,c.1928,1959 (outdoor staircase),,,,5790 place Turcot,place Turcot,45.4619535,-73.60489593,Harold Ship and Co.,Originally built as pattern shop for Canadian Car and Foundry.,,IN078,Image;StillImage,image/jpeg,eng,,,compound_object,https://digital.library.mcgill.ca/industrial/images/in078.jpg,https://digital.library.mcgill.ca/industrial/images/in078.jpg,https://digital.library.mcgill.ca/industrial/images/in078.jpg,
in078_01,in078,,,,,,,,,,,,,,,,,,,,,,,,,,,,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/in078.jpg,https://digital.library.mcgill.ca/industrial/images/in078.jpg,https://digital.library.mcgill.ca/industrial/images/in078.jpg,
in078_02,in078,Reproduction of original 1942 Canadian Car & Foundry site plan; courtesy of Kruger Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/cancar&found.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found.jpg,
in078_03,in078,Reproduction of original 1905 Canada Car Co. Ltd. blueprint showing elevation (looking south) of power house; courtesy of Kruger Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/cancar&found2.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found2.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found2.jpg,
in078_04,in078,Reproduction of original 1905 Canada Car Co. Ltd. blueprint showing side elevation (looking east) of power house; courtesy of Kruger Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,The copyright and related rights status of this Item has not been evaluated.,https://rightsstatements.org/page/CNE/1.0/?language=en,image,https://digital.library.mcgill.ca/industrial/images/cancar&found3.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found3.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found3.jpg,
in079,,Bédarco McGruer Inc.,"Canadian Car and Foundry, Canada Car Co. Ltd.",,,,metalworking plant,,,,1905,,"c.1905, 1944",,,,,5735-5785 place Turcot,place Turcot,45.462613,-73.603889,,The building was originally a part of Canadian Car and Foundry.,,IN079,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/bedarco01.jpg,https://digital.library.mcgill.ca/industrial/images/bedarco01.jpg,https://digital.library.mcgill.ca/industrial/images/bedarco01.jpg,
in079_01,in079,"View, looking west (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/bedarco01.jpg,https://digital.library.mcgill.ca/industrial/images/bedarco01.jpg,https://digital.library.mcgill.ca/industrial/images/bedarco01.jpg,
in079_02,in079,"View, looking south-west (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/bedarco02.jpg,https://digital.library.mcgill.ca/industrial/images/bedarco02.jpg,https://digital.library.mcgill.ca/industrial/images/bedarco02.jpg,
in079_03,in079,Looking north-west (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/bedarco03.jpg,https://digital.library.mcgill.ca/industrial/images/bedarco03.jpg,https://digital.library.mcgill.ca/industrial/images/bedarco02.jpg,
in080,,Enerquin Air,"Canadian Car and Foundry, Canada Car Co. Ltd.",,,,office building,,,,1905,,c.1905,,,,,5730 place Turcot,place Turcot,45.4644823,-73.6017024,,This building was originally the offices of the Canadian Car and Foundry.,,IN080,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/in080.jpg,https://digital.library.mcgill.ca/industrial/images/in080.jpg,https://digital.library.mcgill.ca/industrial/images/in080.jpg,
in080_01,in080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/in080.jpg,https://digital.library.mcgill.ca/industrial/images/in080.jpg,https://digital.library.mcgill.ca/industrial/images/in080.jpg,
in080_02,in080,Reproduction of original 1942 Canadian Car & Foundry site plan; courtesy of Kruger Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/cancar&found.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found.jpg,
in080_03,in080,Reproduction of original 1905 Canada Car Co. Ltd. blueprint showing elevation (looking south) of power house; courtesy of Kruger Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/cancar&found2.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found2.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found2.jpg,
in080_04,in080,Reproduction of original 1905 Canada Car Co. Ltd. blueprint showing side elevation (looking east) of power house; courtesy of Kruger Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/cancar&found3.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found3.jpg,https://digital.library.mcgill.ca/industrial/images/cancar&found3.jpg,
in081,,Sidbec Dosco,Canadian Tube and Iron Co.,,,,industrial complex,,,brick; concrete foundation,1950,,1910-1950,,,,,5870 rue St-Patrick,rue St-Patrick,45.46093362,-73.60249476,,Complex comprised of more than 70 buildings. Manufacturers of iron and steel products.,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 195-200<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: site plan.",IN081,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg,https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg,https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg,
in081_01,in081,View looking south-west (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/sidbecdosco01.jpg,https://digital.library.mcgill.ca/industrial/images/sidbecdosco01.jpg,https://digital.library.mcgill.ca/industrial/images/sidbecdosco01.jpg,
in081_02,in081,View looking south-west (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg,https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg,https://digital.library.mcgill.ca/industrial/images/sidbecdosco02.jpg,
in082,,Anchor Packing Division Robco Inc.,,,,,packing plant,,,,,,,,,,,5600 rue Philippe Turcot,rue Philippe Turcot,45.4649922,-73.5995827,,,,IN082,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg,https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg,https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg,
in082_01,in082,"View, looking south-west, from interior court-yard (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/anchorpack01.jpg,https://digital.library.mcgill.ca/industrial/images/anchorpack01.jpg,https://digital.library.mcgill.ca/industrial/images/anchorpack01.jpg,
in082_02,in082,"Interior court-yard, looking south-east (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg,https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg,https://digital.library.mcgill.ca/industrial/images/anchorpack02.jpg,
in083,,Dominion Textile Company Ltd.,,,,,textile mill,,,,,,,,,,,5624-5630 rue St-Patrick,rue St-Patrick,45.4627064,-73.5982056,,,,IN083,Image;StillImage,image/jpeg,eng,,,record,,,,
in084,,Canadian Carbonate Ltd.,Liquid Carbonic,,,,processing plant,,,reinforced concrete; brick walls; concrete floors and roof,1910,,c. 1910,,1988,,,2102 rue Cabot,rue Cabot,45.4655055,-73.5923787,,,"Archemi. <em>Inventaire et évaluation des ressources culturelles Canal de Lachine.</em> Montréal: Parcs Canada, 1995. : 257-60<br>Location: Centre de documentation. Parcs Canada- secteur de Lachine.<br>Visuals: exterior photo.",IN084,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg,https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg,https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg,
in084_01,in084,View looking south-east (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg,https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg,https://digital.library.mcgill.ca/industrial/images/cancarb01.jpg,
in084_02,in084,"View, looking south-east, from rue St-Patrick (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/cancarb02.jpg,https://digital.library.mcgill.ca/industrial/images/cancarb02.jpg,https://digital.library.mcgill.ca/industrial/images/cancarb02.jpg,
in085,,Jaztex et Austres,,,,,factory,,,concrete and brick,1923,,c.1923,,,,,780 rue St-Rémi,rue St-Rémi,45.4724808,-73.5954916,,In 1999 the building was being renovated for use as lofts and warehouses.,,IN085,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg,https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg,https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg,
in085_01,in085,"View, looking north of south-east façade (1999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg,https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg,https://digital.library.mcgill.ca/industrial/images/toshiba01.jpg,
in085_02,in085,View of west façade (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/toshiba02.jpg,https://digital.library.mcgill.ca/industrial/images/toshiba02.jpg,https://digital.library.mcgill.ca/industrial/images/toshiba02.jpg,
in085_03,in085,South-east portion of building (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/toshiba03.jpg,https://digital.library.mcgill.ca/industrial/images/toshiba03.jpg,https://digital.library.mcgill.ca/industrial/images/toshiba03.jpg,
in086,,Fabrique de Jute,,,,,factory,,,brick,,,,,,,,4755 rue Acorn,rue Acorn,45.4734968,-73.5907171,,"Alternate address: 604-606 rue de Courcelle. Other tenants listed as Thos. Bonar & Co./Canadian Bag Co. In 1999, the building was occupied by Produits Fanco.",,IN086,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,image,https://digital.library.mcgill.ca/industrial/images/in086.jpg,https://digital.library.mcgill.ca/industrial/images/in086.jpg,https://digital.library.mcgill.ca/industrial/images/in086.jpg,
in088,,J.W.I. (Johnson Wire),,,,,industrial complex,,,,1901,,1901,,,,,4783-4790 rue Dagenais,rue Dagenais,45.47216572,-73.5905558,,,"La Société historique de Saint-Henri. <em>Portrait d’une ville Saint-Henri: 1875-1905.</em> Montréal: La Société historique de Saint-Henri, 1987. .<br>Visuals: interior photo of workers.",IN088,Image;StillImage,image/jpeg,eng,Licensed under a Creative Commons Attribution 4.0 International license.,https://creativecommons.org/licenses/by/4.0/,multiple,https://digital.library.mcgill.ca/industrial/images/jwi01.jpg,https://digital.library.mcgill.ca/industrial/images/jwi01.jpg,https://digital.library.mcgill.ca/industrial/images/jwi01.jpg,
in088_01,in088,View of factory building on south side of rue Dagenais (1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/jwi01.jpg,https://digital.library.mcgill.ca/industrial/images/jwi01.jpg,https://digital.library.mcgill.ca/industrial/images/jwi01.jpg,
in088_02,in088,Detail of commemorative plaque from 1901 (photo: 1999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,image,https://digital.library.mcgill.ca/industrial/images/jwi02.jpg,https://digital.library.mcgill.ca/industrial/images/jwi02.jpg,https://digital.library.mcgill.ca/industrial/images/jwi02.jpg,
